"url","group","technicalStatus","releaseStatus","reasons","wordsRendered","h1Count","canonical","schemaTypes","contentWords","intent","type","sourceLinks","bodySourceLinks","mutableClaimParagraphs","internalBodyLinks","informationGain","localEvidenceScreen","conversionMechanisms","gscClicksCurrent","gscClicksPrevious","gscImpressionsCurrent","gscImpressionsPrevious","gscCtrCurrent","gscCtrPrevious","gscPositionCurrent","gscPositionPrevious","retrievalStatus","sectionCount","weakDirectAnswers","ambiguousOpeners","mutableSections","mutableSectionsWithoutInlineSource","entityInIntro","hasSilo","relatedCount","topicalBridgeStatus","newPdfReasons","migrationDisposition","redirectTarget","noindex","sourceNote","targetDomain"
"/woning-verkopen","kennisbank","PASS","PASS","","3830","1","https://www.vastgoedmakelaarzoeken.be/woning-verkopen","Organization | ContactPoint | AdministrativeArea | WebSite | Service | Thing | Country | BreadcrumbList | ListItem | FAQPage | Question | Answer","2777","core","Service","5","4","12","6","4","","1","0","0","0","0","0","0","","","PASS","13","2","0","4","4","true","false","8","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/zonevreemde-woning-kopen","kennisbank","PASS","PASS","","1595","1","https://www.vastgoedmakelaarzoeken.be/zonevreemde-woning-kopen","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","846","informational","Article","1","0","4","2","3","","1","0","1","12","103","0","0.009708737864077669","44.580000000000005","9.46","PASS","6","0","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/kantoor","kantoor-overzicht","PASS","PASS","","929","1","https://www.vastgoedmakelaarzoeken.be/kantoor","Organization | ContactPoint | AdministrativeArea | WebSite | BreadcrumbList | ListItem | FAQPage | Question | Answer | CollectionPage | ItemList","","","","","","","","","","","0","0","2","35","0","0","6","33.71","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/we-invest-demervallei","kantoorprofiel","PASS","PASS","","2118","1","https://www.vastgoedmakelaarzoeken.be/kantoor/we-invest-demervallei","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | Person | PropertyValue | PostalAddress | Place | AggregateRating | Review | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","1","0","0","0","6","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/hillewaere-vastgoed","kantoorprofiel","PASS","PASS","","1021","1","https://www.vastgoedmakelaarzoeken.be/kantoor/hillewaere-vastgoed","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","10","0","0","0","12.9","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/heylen-vastgoed","kantoorprofiel","PASS","PASS","","2169","1","https://www.vastgoedmakelaarzoeken.be/kantoor/heylen-vastgoed","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","13","0","0","0","8.46","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/vastgoed-michoel","kantoorprofiel","PASS","PASS","","605","1","https://www.vastgoedmakelaarzoeken.be/kantoor/vastgoed-michoel","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/immo-de-prins","kantoorprofiel","PASS","PASS","","818","1","https://www.vastgoedmakelaarzoeken.be/kantoor/immo-de-prins","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","1","7","0","0","30","17.29","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/immo-plees","kantoorprofiel","PASS","PASS","","632","1","https://www.vastgoedmakelaarzoeken.be/kantoor/immo-plees","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","3","12","0","0","61.669999999999995","14.92","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/living-stone-dilbeek","kantoorprofiel","PASS","PASS","","1151","1","https://www.vastgoedmakelaarzoeken.be/kantoor/living-stone-dilbeek","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","3","0","0","0","10","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/coga-vastgoed","kantoorprofiel","PASS","PASS","","878","1","https://www.vastgoedmakelaarzoeken.be/kantoor/coga-vastgoed","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/just-wonen","kantoorprofiel","PASS","PASS","","1395","1","https://www.vastgoedmakelaarzoeken.be/kantoor/just-wonen","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","1","216","0","0","8","8.92","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/kantoor/homerun","kantoorprofiel","PASS","PASS","","1091","1","https://www.vastgoedmakelaarzoeken.be/kantoor/homerun","Organization | ContactPoint | AdministrativeArea | WebSite | RealEstateAgent | PropertyValue | PostalAddress | Place | AggregateRating | Review | Person | Rating | BreadcrumbList | ListItem | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/makelaar/niels-wouters","makelaarprofiel","PASS","PASS","","1405","1","https://www.vastgoedmakelaarzoeken.be/makelaar/niels-wouters","Organization | ContactPoint | AdministrativeArea | WebSite | Person | RealEstateAgent | AggregateRating | Place | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","4","0","0","0","4.5","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop","aanbod-overzicht","PASS","PASS","","1887","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","1","0","0","0","2","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg","aanbod-provincie","PASS","PASS","","2076","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/vlaams-brabant","aanbod-provincie","PASS","PASS","","1270","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/vlaams-brabant","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/beringen","aanbod-gemeente","PASS","PASS","","2133","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/beringen","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/dilsen-stokkem","aanbod-gemeente","PASS","PASS","","1122","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/dilsen-stokkem","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/herk-de-stad","aanbod-gemeente","PASS","PASS","","1540","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/herk-de-stad","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","1","0","0","0","8","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/houthalen-helchteren","aanbod-gemeente","PASS","PASS","","1118","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/houthalen-helchteren","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/lummen","aanbod-gemeente","PASS","PASS","","1188","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/lummen","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/tessenderlo","aanbod-gemeente","PASS","PASS","","1117","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/tessenderlo","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/limburg/zonhoven","aanbod-gemeente","PASS","PASS","","1121","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/limburg/zonhoven","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","3","0","0","0","6.669999999999999","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/vlaams-brabant/kortenaken","aanbod-gemeente","PASS","PASS","","1070","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/vlaams-brabant/kortenaken","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/vlaams-brabant/tielt-winge","aanbod-gemeente","PASS","PASS","","1074","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/vlaams-brabant/tielt-winge","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | House | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop","aanbod-overzicht","PASS","PASS","","1422","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | Apartment | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/limburg","aanbod-provincie","PASS","PASS","","1695","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/limburg","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | Apartment | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/limburg/halen","aanbod-gemeente","PASS","PASS","","1724","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/limburg/halen","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | Apartment | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/limburg/heusden-zolder","aanbod-gemeente","PASS","PASS","","1211","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/limburg/heusden-zolder","Organization | ContactPoint | AdministrativeArea | WebSite | CollectionPage | BreadcrumbList | ListItem | ItemList | Apartment | PostalAddress | QuantitativeValue | Offer | RealEstateAgent | FAQPage | Question | Answer","","","","","","","","","","","0","0","1","0","0","0","5","0","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/guido-gezellelaan-131-1-heusden-zolder-168856","woningdetail","PASS","PASS","","1349","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/guido-gezellelaan-131-1-heusden-zolder-168856","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/voortstraat-36-beringen-167846","woningdetail","PASS","PASS","","1186","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/voortstraat-36-beringen-167846","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/patrijzenlaan-5-beringen-167717","woningdetail","PASS","PASS","","1211","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/patrijzenlaan-5-beringen-167717","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/eekhoornlaan-50-dilsen-stokkem-166187","woningdetail","PASS","PASS","","1192","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/eekhoornlaan-50-dilsen-stokkem-166187","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/dorpsstraat-73-herk-de-stad-167851","woningdetail","PASS","PASS","","1150","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/dorpsstraat-73-herk-de-stad-167851","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","9","0","0","0","6","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/herestraat-114-zonhoven-162471","woningdetail","PASS","PASS","","1138","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/herestraat-114-zonhoven-162471","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/deurnestraat-84-beringen-166222","woningdetail","PASS","PASS","","1220","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/deurnestraat-84-beringen-166222","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/veldstraat-34-beringen-164125","woningdetail","PASS","PASS","","1103","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/veldstraat-34-beringen-164125","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","3","0","0","0","11.67","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/singellaan-14-halen-147729","woningdetail","PASS","PASS","","1025","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/singellaan-14-halen-147729","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/singellaan-14-halen-147725","woningdetail","PASS","PASS","","1021","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/singellaan-14-halen-147725","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","1","0","0","0","8","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/singellaan-14-halen-147730","woningdetail","PASS","PASS","","1021","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/singellaan-14-halen-147730","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/lakenhallesteeg-1-halen-147667","woningdetail","PASS","PASS","","1067","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/lakenhallesteeg-1-halen-147667","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/appartement-te-koop/lakenhallesteeg-1-halen-147665","woningdetail","PASS","PASS","","1066","1","https://www.vastgoedmakelaarzoeken.be/appartement-te-koop/lakenhallesteeg-1-halen-147665","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Apartment | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/korpse-straat-59-herk-de-stad-164431","woningdetail","PASS","PASS","","1189","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/korpse-straat-59-herk-de-stad-164431","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/markt-17-herk-de-stad-158528","woningdetail","PASS","PASS","","1118","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/markt-17-herk-de-stad-158528","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/daalstraat-22-houthalen-helchteren-164540","woningdetail","PASS","PASS","","1097","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/daalstraat-22-houthalen-helchteren-164540","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/pastorijstraat-66-lummen-165685","woningdetail","PASS","PASS","","1208","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/pastorijstraat-66-lummen-165685","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","3","0","0","0","6.669999999999999","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/prinsenbos-49-tessenderlo-164013","woningdetail","PASS","PASS","","1095","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/prinsenbos-49-tessenderlo-164013","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/welvaartstraat-4-kortenaken-147439","woningdetail","PASS","PASS","","1076","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/welvaartstraat-4-kortenaken-147439","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
"/huis-te-koop/stokskesstraat-28-tielt-winge-166216","woningdetail","PASS","PASS","","1077","1","https://www.vastgoedmakelaarzoeken.be/huis-te-koop/stokskesstraat-28-tielt-winge-166216","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | House | PostalAddress | QuantitativeValue | PropertyValue | Offer | RealEstateAgent | FAQPage | Question | Answer | BreadcrumbList | ListItem","","","","","","","","","","","0","0","0","0","0","0","","","NOT_APPLICABLE","","","","","","","","","PASS","","SAME_PATH_READY","","false","","https://www.vastgoedmakelaarzoeken.com"
