"Source URL","Target URL","Anchor","Context","Plaats","Source type","Target type","Actie"
"/kosten-verkoop-huis","/huis-verkopen-verplichtingen","checklist met verplichtingen bij woningverkoop","De uitgebreide [checklist met verplichtingen bij woningverkoop](/huis-verkopen-verplichtingen) helpt bepalen welke documenten je werkelijk nodig hebt.","midden","power page","hub","houden"
"/kosten-verkoop-huis","/wederbeleggingsvergoeding","wederbeleggingsvergoeding","Bij vervroegde terugbetaling kan de bank een [wederbeleggingsvergoeding](/wederbeleggingsvergoeding) aanrekenen volgens de kredietovereenkomst en toepasselijke regels.","midden","power page","child","houden"
"/kosten-verkoop-huis","/lening-overzetten-op-ander-huis","lening overzetten naar een ander huis","Een pandwissel of [lening overzetten naar een ander huis](/lening-overzetten-op-ander-huis) kan in sommige situaties een alternatief zijn voor volledige doorhaling en nieuwe kredietvestiging.","midden","power page","child","houden"
"/kosten-verkoop-huis","/notariskosten-verkoop-huis","notariskosten bij verkoop van een huis","De pagina over [notariskosten bij verkoop van een huis](/notariskosten-verkoop-huis) behandelt de aktekosten uitgebreider.","midden","power page","child","houden"
"/kosten-verkoop-huis","/verkoop-uit-de-hand","verkoop uit de hand",". Verkoop je via een notaris, lees dan ook hoe een [verkoop uit de hand](/verkoop-uit-de-hand) juridisch wordt voorbereid.","midden","power page","child","houden"
"/kosten-verkoop-huis","/meerwaardebelasting-vastgoed","meerwaardebelasting op vastgoed",". Gebruik de gids over [meerwaardebelasting op vastgoed](/meerwaardebelasting-vastgoed) als vertrekpunt en laat je persoonlijke situatie controleren.","midden","power page","child","houden"
"/kosten-verkoop-huis","/onroerende-voorheffing","onroerende voorheffing bij verkoop",". Lees meer over de [onroerende voorheffing bij verkoop](/onroerende-voorheffing).","midden","power page","child","houden"
"/kosten-verkoop-huis","/huis-verkopen-nieuw-kopen","huis verkopen en nieuw kopen",". De gids [huis verkopen en nieuw kopen](/huis-verkopen-nieuw-kopen) helpt de timing vergelijken.","midden","power page","child","houden"
"/kosten-verkoop-huis","/huis-verkopen-zonder-makelaar","huis verkopen zonder makelaar","De volledige praktische aanpak staat in [huis verkopen zonder makelaar](/huis-verkopen-zonder-makelaar).","einde","power page","child","houden"
"/kosten-verkoop-huis","/huis-verkopen-met-makelaar","huis verkopen met een makelaar",". Wie begeleiding wil inschakelen, kan de stappen bij [huis verkopen met een makelaar](/huis-verkopen-met-makelaar) vergelijken.","einde","power page","child","houden"
"/lijfrente-huis-kopen","/huurkoop-woning","huurkoop woning",". Meer over verwante formules lees je bij [huurkoop woning](/huurkoop-woning) en [erfpacht](/erfpacht).","einde","support","child","houden"
"/lijfrente-huis-kopen","/erfpacht","erfpacht",". Meer over verwante formules lees je bij [huurkoop woning](/huurkoop-woning) en [erfpacht](/erfpacht).","einde","support","child","houden"
"/miserietaks","/huis-laten-schatten","huis laten schatten",". Wil je zeker zijn van een actuele waarde, laat de woning dan schatten voor je de verdeling regelt via [huis laten schatten](/huis-laten-schatten).","midden","support","money","houden"
"/miserietaks","/lening-overzetten-op-ander-huis","lening overzetten op ander huis","- Je neemt het bestaande krediet over op één naam, bijvoorbeeld via [lening overzetten op ander huis](/lening-overzetten-op-ander-huis).","einde","support","child","houden"
"/mobiscore","/huis-laten-schatten","schatting van je woning","Wil je weten wat je woning waard is, dan houdt een [schatting van je woning](/huis-laten-schatten) rekening met de ligging, de staat, de oppervlakte en de energiescore samen.","midden","support","money","houden"
"/mobiscore","/huis-verkopen-verplichtingen/epc","EPC","Het verschil tussen de mobiscore en het [EPC](/huis-verkopen-verplichtingen/epc) is het onderwerp dat ze meten.","midden","support","child","houden"
"/nieuwbouw-kopen-waar-op-letten","/sleutel-op-de-deur-woning","sleutel-op-de-deurwoning","Wie één firma het volledige traject laat coördineren, vergelijkt ook de contractuele en financiële aandachtspunten van een [sleutel-op-de-deurwoning](/sleutel-op-de-deur-woning).","intro","support","child","houden"
"/nieuwbouw-kopen-waar-op-letten","/prijs-bouwgrond-berekenen","prijs van een bouwgrond",". Reken de [prijs van een bouwgrond](/prijs-bouwgrond-berekenen) apart mee als het grondaandeel nog niet in de prijs zit.","midden","support","child","houden"
"/nieuwbouw-kopen-waar-op-letten","/eigen-inbreng-lening-bij-aankoop-woning","eigen inbreng",". Bekijk vooraf hoeveel [eigen inbreng](/eigen-inbreng-lening-bij-aankoop-woning) je nodig hebt en hoe de bouwrente je maandbudget beïnvloedt tijdens de bouwperiode.","midden","support","child","houden"
"/nieuwbouw-kopen-waar-op-letten","/registratierechten","registratierechten",". Het nadeel is de fiscale behandeling: op nieuwbouw betaal je 21% btw op de constructiewaarde, terwijl je bij een bestaande woning [registratierechten](/registratierechten) betaalt.","einde","support","child","houden"
"/notariskosten-verkoop-huis","/notariskosten-verkoop-huis/wie-betaalt","wie betaalt de notariskosten",". Meer details lees je op de pagina [wie betaalt de notariskosten](/notariskosten-verkoop-huis/wie-betaalt).","midden","support","child","houden"
"/notariskosten-verkoop-huis","/registratierechten","registratierechten",". Meer lees je op de pagina [registratierechten](/registratierechten).","einde","support","child","houden"
"/notariskosten-verkoop-huis","/kosten-verkoop-huis","kosten bij verkoop van een huis",". Een volledig overzicht van de verkoperskosten vind je op [kosten bij verkoop van een huis](/kosten-verkoop-huis).","einde","support","child","houden"
"/onderverhuren","/huurcontract-niet-geregistreerd","niet-geregistreerd huurcontract",". Lees meer over een [niet-geregistreerd huurcontract](/huurcontract-niet-geregistreerd).","midden","support","child","houden"
"/onderverhuren","/welke-verzekeringen-zijn-verplicht-als-huurder","verzekeringen verplicht zijn als huurder",". Bekijk ook welke [verzekeringen verplicht zijn als huurder](/welke-verzekeringen-zijn-verplicht-als-huurder).","midden","support","child","houden"
"/onderverhuren","/huurprijs-berekenen","huurprijs berekent",". Hulp nodig bij een correcte prijs? Bekijk hoe je een [huurprijs berekent](/huurprijs-berekenen).","midden","support","child","houden"
"/onderverhuren","/huis-kopen-om-te-verhuren","kopen om te verhuren",". Overweeg je te [kopen om te verhuren](/huis-kopen-om-te-verhuren), controleer dan de bestaande huur- en onderhuurcontracten.","einde","support","child","houden"
"/onroerende-voorheffing","/kadastraal-inkomen-appartement","kadastraal inkomen van een appartement","Het [kadastraal inkomen van een appartement](/kadastraal-inkomen-appartement) is dus niet hetzelfde als de uiteindelijke belasting.","intro","support","child","houden"
"/onroerende-voorheffing","/kadastraal-inkomen-berekenen-na-verbouwing","kadastraal inkomen na een verbouwing berekent",". Lees daarom ook hoe je het [kadastraal inkomen na een verbouwing berekent](/kadastraal-inkomen-berekenen-na-verbouwing).","midden","support","child","houden"
"/onroerende-voorheffing","/kosten-verkoop-huis","kosten bij de verkoop van een huis","De onroerende voorheffing is één onderdeel van de bredere [kosten bij de verkoop van een huis](/kosten-verkoop-huis).","midden","support","child","houden"
"/onroerende-voorheffing","/huis-kopen-om-te-verhuren","huis kopen om te verhuren",". Bekijk naast deze belasting ook de aandachtspunten bij een [huis kopen om te verhuren](/huis-kopen-om-te-verhuren).","einde","support","child","houden"
"/onroerende-voorheffing","/belasting-tweede-verblijf-vermijden","belasting op een tweede verblijf",". Lees daarom afzonderlijk hoe de [belasting op een tweede verblijf](/belasting-tweede-verblijf-vermijden) werkt.","einde","support","child","houden"
"/opschortende-voorwaarde","/compromis-verkoop-huis","compromis verkoop huis","Voor meer over het bindende karakter van de verkoop lees je [compromis verkoop huis](/compromis-verkoop-huis).","einde","support","child","houden"
"/opschortende-voorwaarde","/minimum-tijd-tussen-compromis-en-akte","minimum tijd tussen compromis en akte",". Wil je weten hoeveel tijd er tussen compromis en akte mag zitten, bekijk dan [minimum tijd tussen compromis en akte](/minimum-tijd-tussen-compromis-en-akte).","einde","support","child","houden"
"/opschortende-voorwaarde","/registratierechten/eerste-woning","registratierechten eerste woning",". Meer over de tarieven vind je bij [registratierechten eerste woning](/registratierechten/eerste-woning).","einde","support","child","houden"
"/optie-nemen-op-huis","/opschortende-voorwaarde","opschortende voorwaarde",". Meer hierover lees je op de pagina over de [opschortende voorwaarde](/opschortende-voorwaarde).","midden","support","child","houden"
"/ouderlijk-huis-verkopen-voor-overlijden","/huis-laten-schatten","een huis laten schatten","Meer uitleg over de waardering vind je bij [een huis laten schatten](/huis-laten-schatten).","midden","support","money","houden"
"/ouderlijk-huis-verkopen-voor-overlijden","/huis-schenken-aan-kinderen","een huis schenken aan kinderen",". Wil je eigendom zonder verkoopprijs overdragen, lees dan hoe [een huis schenken aan kinderen](/huis-schenken-aan-kinderen) werkt.","midden","support","child","houden"
"/ouderlijk-huis-verkopen-voor-overlijden","/erfenis-huis-ouders","erfenis van het huis van je ouders","Lees voor de volledige erfrechtelijke situatie verder bij [erfenis van het huis van je ouders](/erfenis-huis-ouders).","midden","support","child","houden"
"/ouderlijk-huis-verkopen-voor-overlijden","/huis-verkopen-met-meerdere-erfgenamen","een huis verkopen met meerdere erfgenamen","De aparte gids over [een huis verkopen met meerdere erfgenamen](/huis-verkopen-met-meerdere-erfgenamen) behandelt dit conflict uitgebreider.","einde","support","child","houden"
"/ouderlijk-huis-verkopen-voor-overlijden","/woning-verkopen","woningverkoop",". De verkoop zelf verloopt verder volgens dezelfde stappen als bij een gewone [woningverkoop](/woning-verkopen).","einde","support","money","houden"
"/overhangende-takken-buur","/huis-verkopen-verplichtingen","verplichtingen bij verkoop van een woning",". Meer lees je bij de [verplichtingen bij verkoop van een woning](/huis-verkopen-verplichtingen).","einde","support","hub","houden"
"/plaatsbeschrijving","/huurcontract-niet-geregistreerd","huurcontract niet",". Registreer je het [huurcontract niet](/huurcontract-niet-geregistreerd), dan verliest het zijn vaste datum tegenover derden en krijgt de huurder extra rechten.","midden","support","child","houden"
"/postinterventiedossier","/huis-verkopen-verplichtingen","verplichtingen bij de verkoop van een huis",". Controleer daarom ook de andere [verplichtingen bij de verkoop van een huis](/huis-verkopen-verplichtingen), zoals het energieprestatiecertificaat, het bodemattest en eventueel het asbestattest.","einde","money","hub","houden"
"/prijs-bouwgrond-berekenen","/registratierechten","registratierechten",". Meer lees je op de pagina over [registratierechten](/registratierechten).","midden","support","child","houden"
"/prijs-bouwgrond-berekenen","/sleutel-op-de-deur-woning","sleutel-op-de-deur woning",". Een [sleutel-op-de-deur woning](/sleutel-op-de-deur-woning) geeft je vooraf een vaste totaalprijs.","midden","support","child","houden"
"/registratierechten","/notariskosten-verkoop-huis","notariskosten bij aankoop","Voor een volledig overzicht van de kosten bij aankoop lees je meer op [notariskosten bij aankoop](/notariskosten-verkoop-huis).","einde","support","child","houden"
"/registratierechten","/registratierechten/eerste-woning","registratierechten voor de eerste woning",". Wil je verdiepen in jouw specifieke situatie, lees dan meer over de [registratierechten voor de eerste woning](/registratierechten/eerste-woning) en de [registratierechten voor een tweede woning](/registratierechten/tweede-woning).","einde","support","child","houden"
"/registratierechten","/registratierechten/tweede-woning","registratierechten voor een tweede woning",". Wil je verdiepen in jouw specifieke situatie, lees dan meer over de [registratierechten voor de eerste woning](/registratierechten/eerste-woning) en de [registratierechten voor een tweede woning](/registratierechten/tweede-woning).","einde","support","child","houden"
"/renovatielening","/hoeveel-kost-een-totaalrenovatie","totaalrenovatie","Je kunt de lening inzetten voor uiteenlopende werken, van een nieuwe keuken of badkamer tot dakisolatie, ramen, een warmtepomp of een volledige [totaalrenovatie](/hoeveel-kost-een-totaalrenovatie).","intro","support","child","houden"
"/renovatielening","/heropname-lening","heropname van je bestaande lening","Een [heropname van je bestaande lening](/heropname-lening) kan interessant zijn omdat je geen nieuwe hypotheek hoeft te vestigen.","midden","support","child","houden"
"/renovatielening","/renteloos-renovatiekrediet","renteloos renovatiekrediet",". Ook een [renteloos renovatiekrediet](/renteloos-renovatiekrediet) kan in bepaalde gevallen mogelijk zijn.","midden","support","child","houden"
"/renovatielening","/renovatieplicht-bestaande-woning","renovatieplicht","Door meteen bij de aankoop een renovatiebudget te voorzien, kun je de [renovatieplicht](/renovatieplicht-bestaande-woning) tijdig uitvoeren en de energiescore van de woning verbeteren.","einde","support","child","houden"
"/renovatieplicht-2030","/epc-waarde-verlagen","EPC-waarde verlagen",". Kijk ook naar de pagina [EPC-waarde verlagen](/epc-waarde-verlagen) voor de ingrepen met de grootste impact.","midden","support","child","houden"
"/renovatieplicht-2030","/kosten-vastgoedmakelaar","kosten vastgoedmakelaar",". Kijk voor de tarieven op de pagina [kosten vastgoedmakelaar](/kosten-vastgoedmakelaar).","einde","support","money","houden"
"/renovatieplicht-bestaande-woning","/hoeveel-kost-een-totaalrenovatie","hoeveel kost een totaalrenovatie",". Meer richting geeft [hoeveel kost een totaalrenovatie](/hoeveel-kost-een-totaalrenovatie).","midden","support","child","houden"
"/renovatieplicht-bestaande-woning","/huis-laten-schatten","schatten",". Wil je weten wat jouw woning waard is met of zonder werken, laat ze dan [schatten](/huis-laten-schatten) door een bij het BIV erkende vastgoedmakelaar.","einde","support","money","houden"
"/renovatieplicht-bestaande-woning","/epc-waarde-verlagen","EPC-waarde kan verlagen",". Wil je je EPC-score verbeteren, lees dan hoe je de [EPC-waarde kan verlagen](/epc-waarde-verlagen).","einde","support","child","houden"
"/sleutel-op-de-deur-woning","/staalbouw-woning","staalbouw woning","Meer uitleg lees je op [staalbouw woning](/staalbouw-woning) en [modulair bouwen](/modulair-bouwen).","einde","support","child","houden"
"/sleutel-op-de-deur-woning","/modulair-bouwen","modulair bouwen","Meer uitleg lees je op [staalbouw woning](/staalbouw-woning) en [modulair bouwen](/modulair-bouwen).","einde","support","child","houden"
"/staalbouw-woning","/epc-waarde-verlagen","EPC-waarde kunt verlagen",". Wil je je energieprestatie nadien verbeteren, lees dan hoe je de [EPC-waarde kunt verlagen](/epc-waarde-verlagen).","midden","support","child","houden"
"/staalbouw-woning","/huis-verkopen-verplichtingen","verplichtingen bij verkoop van een huis",". Meer detail vind je bij de [verplichtingen bij verkoop van een huis](/huis-verkopen-verplichtingen).","midden","support","hub","houden"
"/staalbouw-woning","/huis-laten-schatten","huis schatten",". Wil je weten wat je woning waard is, laat dan je [huis schatten](/huis-laten-schatten).","einde","support","money","houden"
"/staalbouw-woning","/bouwen-of-verbouwen","bouwen of verbouwen",". Overweeg je tussen nieuwbouw en aanpassing, lees dan de gids over [bouwen of verbouwen](/bouwen-of-verbouwen).","einde","support","child","houden"
"/successierechten-vermijden","/huis-laten-schatten","schatten",". Laat je woning [schatten](/huis-laten-schatten) om te weten waar je staat.","midden","support","money","houden"
"/successierechten-vermijden","/ouderlijk-huis-verkopen-voor-overlijden","ouderlijk huis verkopen voor overlijden",". Lees meer over het [ouderlijk huis verkopen voor overlijden](/ouderlijk-huis-verkopen-voor-overlijden) of het [verkopen met meerdere erfgenamen](/huis-verkopen-met-meerdere-erfgenamen).","einde","support","child","houden"
"/successierechten-vermijden","/huis-verkopen-met-meerdere-erfgenamen","verkopen met meerdere erfgenamen",". Lees meer over het [ouderlijk huis verkopen voor overlijden](/ouderlijk-huis-verkopen-voor-overlijden) of het [verkopen met meerdere erfgenamen](/huis-verkopen-met-meerdere-erfgenamen).","einde","support","child","houden"
"/successierechten-woning","/huis-laten-schatten","schatten",". Een correcte, actuele waarde is belangrijk: laat je woning [schatten](/huis-laten-schatten) om te weten in welke schijf de erfenis valt.","einde","support","money","houden"
"/successierechten-woning","/successierechten-vermijden","successierechten vermijden",". Lees de gids over [successierechten vermijden](/successierechten-vermijden) voor de concrete opties, en laat de keuze toetsen door een notaris.","einde","support","child","houden"
"/tuinhuis-zonder-vergunning","/huis-verkopen-verplichtingen","huis verkopen: verplichtingen",". Meer over je verplichtingen lees je in [huis verkopen: verplichtingen](/huis-verkopen-verplichtingen).","einde","support","hub","houden"
"/tuinhuis-zonder-vergunning","/verbouwen-zonder-vergunning","verbouwen zonder vergunning",". Twijfel je, controleer dan eerst de regels bij je gemeente en bekijk ook [verbouwen zonder vergunning](/verbouwen-zonder-vergunning) om je hele project juist in te schatten.","einde","support","child","houden"
"/vanaf-hoe-laat-mag-je-lawaai-maken","/verbouwen-zonder-vergunning","omgevingsvergunning nodig is voor de verbouwing","Wie grotere werkzaamheden plant, controleert best vooraf of een [omgevingsvergunning nodig is voor de verbouwing](/verbouwen-zonder-vergunning).","midden","support","child","houden"
"/vanaf-hoe-laat-mag-je-lawaai-maken","/bouwen-of-verbouwen","bouwen of verbouwen","Ga je uitgebreid [bouwen of verbouwen](/bouwen-of-verbouwen), spreek dan ook duidelijke werkuren af met de aannemer.","einde","support","child","houden"
"/vastgoedkantoren/antwerpen","/huis-verkopen-met-makelaar","een huis verkopen met een makelaar","Wie het volledige verkoopproces wil begrijpen, vindt de stappen en verantwoordelijkheden bij [een huis verkopen met een makelaar](/huis-verkopen-met-makelaar).","midden","support","child","houden"
"/vastgoedkantoren/antwerpen","/huis-laten-schatten","een woning laten schatten",". De gids over [een woning laten schatten](/huis-laten-schatten) legt uit hoe je een marktwaarde en een formeel schattingsverslag van elkaar onderscheidt.","midden","support","money","houden"
"/vastgoedkantoren/antwerpen","/kosten-vastgoedmakelaar","kosten van een vastgoedmakelaar",". Op de pagina over de [kosten van een vastgoedmakelaar](/kosten-vastgoedmakelaar) vind je de kostenopbouw en een rekentool om voorstellen op dezelfde basis te vergelijken.","einde","support","money","houden"
"/vastgoedkantoren/antwerpen","/huis-verkopen-zonder-makelaar","zelf een woning verkopen","Wie twijfelt tussen zelf verkopen en volledige begeleiding kan ook de vereisten voor [zelf een woning verkopen](/huis-verkopen-zonder-makelaar) naast de offertes leggen.","einde","support","child","houden"
"/vastgoedkantoren/limburg/heusden-zolder","/kosten-vastgoedmakelaar","kosten van een vastgoedmakelaar","Gebruik bij de financiële vergelijking de uitleg over de [kosten van een vastgoedmakelaar](/kosten-vastgoedmakelaar).","midden","support","money","houden"
"/vastgoedkantoren/limburg/heusden-zolder","/waarde-woning-berekenen","eerste berekening van de woningwaarde",". Combineer daarom een [eerste berekening van de woningwaarde](/waarde-woning-berekenen) met bezoeken van lokale professionals.","midden","support","child","houden"
"/vastgoedkantoren/limburg/heusden-zolder","/huis-verkopen-verplichtingen","verplichtingen bij woningverkoop",". De [verplichtingen bij woningverkoop](/huis-verkopen-verplichtingen) helpen om te controleren wat nog ontbreekt.","midden","support","hub","houden"
"/vastgoedkantoren/limburg/heusden-zolder","/vastgoedkantoren/limburg","vastgoedkantoren in Limburg",". Bekijk daarnaast het bredere overzicht van [vastgoedkantoren in Limburg](/vastgoedkantoren/limburg).","einde","support","child","houden"
"/vastgoedkantoren/limburg","/kosten-vastgoedmakelaar","kosten van een vastgoedmakelaar",". Meer detail vind je op de pagina over de [kosten van een vastgoedmakelaar](/kosten-vastgoedmakelaar).","einde","support","money","houden"
"/vastgoedkantoren/limburg","/huis-verkopen-met-makelaar","een huis verkoopt met een makelaar","Overweeg je om te verkopen, lees dan ook hoe je [een huis verkoopt met een makelaar](/huis-verkopen-met-makelaar) en hoe je je woning eerst laat [schatten](/huis-laten-schatten).","einde","support","child","houden"
"/vastgoedkantoren/limburg","/huis-laten-schatten","schatten","Overweeg je om te verkopen, lees dan ook hoe je [een huis verkoopt met een makelaar](/huis-verkopen-met-makelaar) en hoe je je woning eerst laat [schatten](/huis-laten-schatten).","einde","support","money","houden"
"/vastgoedkantoren/vlaams-brabant","/huis-verkopen-met-makelaar","huis verkopen met makelaar","Meer over de begeleiding bij verkoop lees je op [huis verkopen met makelaar](/huis-verkopen-met-makelaar).","intro","support","child","houden"
"/vastgoedkantoren/vlaams-brabant","/kosten-vastgoedmakelaar","kosten vastgoedmakelaar","Meer over de opbouw van deze kosten lees je op [kosten vastgoedmakelaar](/kosten-vastgoedmakelaar).","midden","support","money","houden"
"/vastgoedkantoren/vlaams-brabant","/asbestattest","asbestattest",". Meer over de verplichting lees je op [asbestattest](/asbestattest).","midden","support","child","houden"
"/vastgoedkantoren/vlaams-brabant","/huis-verkopen-verplichtingen/asbestattest/gemeenschappelijke-delen","asbestattest voor gemeenschappelijke delen",". Voor de gemeenschappelijke delen van een appartementsgebouw gelden aparte regels; dat lees je op [asbestattest voor gemeenschappelijke delen](/huis-verkopen-verplichtingen/asbestattest/gemeenschappelijke-delen).","einde","support","child","houden"
"/vastgoedkantoren/vlaams-brabant","/registratierechten","registratierechten",". Meer over die tarieven lees je op [registratierechten](/registratierechten) en [notariskosten verkoop huis](/notariskosten-verkoop-huis).","einde","support","child","houden"
"/vastgoedkantoren/vlaams-brabant","/notariskosten-verkoop-huis","notariskosten verkoop huis",". Meer over die tarieven lees je op [registratierechten](/registratierechten) en [notariskosten verkoop huis](/notariskosten-verkoop-huis).","einde","support","child","houden"
"/vastgoedkantoren/vlaams-brabant","/huis-verkopen-zonder-makelaar","stappenplan om zonder makelaar te verkopen",". Vergelijk daarom de offertes van enkele kantoren met het volledige [stappenplan om zonder makelaar te verkopen](/huis-verkopen-zonder-makelaar).","einde","support","child","houden"
"/verkoop-uit-de-hand","/minimum-tijd-tussen-compromis-en-akte","minimum tijd tussen compromis en akte",". Meer hierover lees je bij [minimum tijd tussen compromis en akte](/minimum-tijd-tussen-compromis-en-akte).","intro","support","child","houden"
"/verkoop-uit-de-hand","/huis-verkopen-zonder-makelaar","stappenplan voor verkopen zonder makelaar",". De volledige zelfverkoop staat uitgelegd in het [stappenplan voor verkopen zonder makelaar](/huis-verkopen-zonder-makelaar).","midden","support","child","houden"
"/verkoop-uit-de-hand","/openbare-verkoop-huis","openbare verkoop van een huis","Meer over de veilingprocedure lees je bij [openbare verkoop van een huis](/openbare-verkoop-huis).","midden","support","child","houden"
"/verkoop-uit-de-hand","/kosten-vastgoedmakelaar","kosten van een vastgoedmakelaar",". Meer hierover lees je bij [kosten van een vastgoedmakelaar](/kosten-vastgoedmakelaar).","midden","support","money","houden"
"/verkoop-uit-de-hand","/asbestattest","het asbestattest",". Meer lees je bij [het asbestattest](/asbestattest).","midden","support","child","houden"
"/verkoop-uit-de-hand","/huis-verkopen-verplichtingen","de verplichtingen bij het verkopen van een huis","Een volledig overzicht van alle wettelijke verplichtingen bij verkoop vind je bij [de verplichtingen bij het verkopen van een huis](/huis-verkopen-verplichtingen).","midden","support","hub","houden"
"/verkoop-uit-de-hand","/optie-nemen-op-huis","een optie nemen op een huis",". Meer hierover lees je bij [een optie nemen op een huis](/optie-nemen-op-huis).","einde","support","child","houden"
"/verkoop-uit-de-hand","/kosten-verkoop-huis","de kosten van een huis verkopen",". Meer over de kosten van de verkoper lees je bij [de kosten van een huis verkopen](/kosten-verkoop-huis) en over de notariskosten bij [notariskosten bij verkoop van een huis](/notariskosten-verkoop-huis).","einde","support","child","houden"
"/verkoop-uit-de-hand","/notariskosten-verkoop-huis","notariskosten bij verkoop van een huis",". Meer over de kosten van de verkoper lees je bij [de kosten van een huis verkopen](/kosten-verkoop-huis) en over de notariskosten bij [notariskosten bij verkoop van een huis](/notariskosten-verkoop-huis).","einde","support","child","houden"
"/verkoop-uit-de-hand","/registratierechten","de registratierechten",". Meer lees je bij [de registratierechten](/registratierechten) en [de registratierechten voor de eerste woning](/registratierechten/eerste-woning).","einde","support","child","houden"
"/verkoop-uit-de-hand","/registratierechten/eerste-woning","de registratierechten voor de eerste woning",". Meer lees je bij [de registratierechten](/registratierechten) en [de registratierechten voor de eerste woning](/registratierechten/eerste-woning).","einde","support","child","houden"
"/verkoop-uit-de-hand","/huis-laten-schatten","je huis laten schatten",". Meer lees je bij [je huis laten schatten](/huis-laten-schatten) en [de waarde van je woning berekenen](/waarde-woning-berekenen).","einde","support","money","houden"
"/verkoop-uit-de-hand","/waarde-woning-berekenen","de waarde van je woning berekenen",". Meer lees je bij [je huis laten schatten](/huis-laten-schatten) en [de waarde van je woning berekenen](/waarde-woning-berekenen).","einde","support","child","houden"
"/verschil-erfpacht-en-opstal","/erfpacht","erfpacht",". Wil je hier meer over weten, lees dan ook onze uitleg over [erfpacht](/erfpacht) en over de [registratierechten in Vlaanderen](/registratierechten).","einde","support","child","houden"
"/verschil-erfpacht-en-opstal","/registratierechten","registratierechten in Vlaanderen",". Wil je hier meer over weten, lees dan ook onze uitleg over [erfpacht](/erfpacht) en over de [registratierechten in Vlaanderen](/registratierechten).","einde","support","child","houden"
"/verwarmen-met-airco","/epc-waarde-verlagen","EPC-waarde verlaagt",". Wil je gericht werken aan een beter energielabel, lees dan hoe je je [EPC-waarde verlaagt](/epc-waarde-verlagen) en welke [renovatieplicht](/renovatieplicht-bestaande-woning) mogelijk op je woning van toepassing is.","einde","support","child","houden"
"/verwarmen-met-airco","/renovatieplicht-bestaande-woning","renovatieplicht",". Wil je gericht werken aan een beter energielabel, lees dan hoe je je [EPC-waarde verlaagt](/epc-waarde-verlagen) en welke [renovatieplicht](/renovatieplicht-bestaande-woning) mogelijk op je woning van toepassing is.","einde","support","child","houden"
"/voorkooprecht-betekenis","/erfpacht","erfpacht","Wie meer wil weten over aanverwante zakelijke rechten, leest de uitleg over [erfpacht](/erfpacht) of over de [verkoop uit de hand](/verkoop-uit-de-hand).","einde","support","child","houden"
"/voorkooprecht-betekenis","/verkoop-uit-de-hand","verkoop uit de hand","Wie meer wil weten over aanverwante zakelijke rechten, leest de uitleg over [erfpacht](/erfpacht) of over de [verkoop uit de hand](/verkoop-uit-de-hand).","einde","support","child","houden"
"/waarde-woning-berekenen","/huis-laten-schatten","professionele schatting",". Een [professionele schatting](/huis-laten-schatten) blijft nodig zodra de waarde juridische of financiële gevolgen heeft.","midden","support","money","houden"
"/waarde-woning-berekenen","/epc-waarde-verlagen","EPC-waarde kan verlagen",". Wil je je label verbeteren, lees dan hoe je je [EPC-waarde kan verlagen](/epc-waarde-verlagen).","einde","support","child","houden"
"/waarde-woning-berekenen","/kosten-vastgoedmakelaar","kosten vastgoedmakelaar",". Meer over de tarieven lees je bij [kosten vastgoedmakelaar](/kosten-vastgoedmakelaar).","einde","support","money","houden"
"/wederbeleggingsvergoeding","/huis-verkopen-na-1-jaar","een huis verkopen na 1 jaar",". Dat is extra belangrijk bij [een huis verkopen na 1 jaar](/huis-verkopen-na-1-jaar), bij weinig overwaarde of wanneer de opbrengst tussen voormalige partners moet worden verdeeld.","midden","support","child","houden"
"/wederbeleggingsvergoeding","/huis-verkopen-bij-scheiding","een huis verkopen tijdens een scheiding","Bij [een huis verkopen tijdens een scheiding](/huis-verkopen-bij-scheiding) moet je ook controleren of één partner de lening kan overnemen.","midden","support","child","houden"
"/wederbeleggingsvergoeding","/kosten-verkoop-huis","kosten bij de verkoop van een huis","Bekijk voor het volledige verkoopbudget ook de [kosten bij de verkoop van een huis](/kosten-verkoop-huis).","midden","support","child","houden"
"/wederbeleggingsvergoeding","/lening-overzetten-op-ander-huis","lening overzet op een ander huis",". Lees daarom hoe je een [lening overzet op een ander huis](/lening-overzetten-op-ander-huis) en vergelijk dat met een volledig nieuw krediet.","midden","support","child","houden"
"/wederbeleggingsvergoeding","/heropname-lening","heropname van je lening","Een [heropname van je lening](/heropname-lening) is nog een ander concept.","einde","support","child","houden"
"/welke-verzekeringen-zijn-verplicht-als-huurder","/gemeenschappelijke-kosten-appartement-huurder","gemeenschappelijke kosten van een appartement voor de huurder","Wil je verhuren en heb je vragen over verplichtingen? Lees dan ook meer over de [gemeenschappelijke kosten van een appartement voor de huurder](/gemeenschappelijke-kosten-appartement-huurder) en over de [blokpolis van een appartement](/blokpolis-appartement).","einde","support","child","houden"
"/welke-verzekeringen-zijn-verplicht-als-huurder","/blokpolis-appartement","blokpolis van een appartement","Wil je verhuren en heb je vragen over verplichtingen? Lees dan ook meer over de [gemeenschappelijke kosten van een appartement voor de huurder](/gemeenschappelijke-kosten-appartement-huurder) en over de [blokpolis van een appartement](/blokpolis-appartement).","einde","support","child","houden"
